"Time","Message","Severity"
"2021-05-13 09:57:13 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 09:57:13 PM","***","Information"
"2021-05-13 09:57:13 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 09:57:13 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 09:57:13 PM","***","Information"
"2021-05-13 09:57:13 PM","Done!","Information"
"2021-05-13 09:58:32 PM","Start!","Information"
"2021-05-13 10:00:36 PM","Start!","Information"
"2021-05-13 10:00:40 PM","Exiting - failed to load configuration ","Error"
"2021-05-13 10:01:14 PM","Start!","Information"
"2021-05-13 10:01:46 PM","Start!","Information"
"2021-05-13 10:01:58 PM","Exporting individual resources...","Information"
"2021-05-13 10:01:58 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:03:24 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:03:34 PM","Start!","Information"
"2021-05-13 10:03:58 PM","Exporting individual resources...","Information"
"2021-05-13 10:03:59 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:06:08 PM","Start!","Information"
"2021-05-13 10:06:23 PM","Exporting individual resources...","Information"
"2021-05-13 10:06:24 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:06:25 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:06:26 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:06:27 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:06:28 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:06:29 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:06:29 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:06:30 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:06:31 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:06:32 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:06:32 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:06:32 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:06:32 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:32 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:06:32 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:06:32 PM","***","Information"
"2021-05-13 10:06:33 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:06:33 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:06:33 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:06:33 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:06:33 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:06:33 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:06:33 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:06:33 PM","***","Information"
"2021-05-13 10:06:33 PM","Done!","Information"
"2021-05-13 10:07:45 PM","Start!","Information"
"2021-05-13 10:08:19 PM","Exporting individual resources...","Information"
"2021-05-13 10:08:20 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:08:21 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:08:22 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:08:23 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:08:25 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:08:26 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:08:27 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:08:28 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:08:29 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:08:30 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:30 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:08:30 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:08:30 PM","***","Information"
"2021-05-13 10:08:31 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:08:31 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:08:31 PM","***","Information"
"2021-05-13 10:08:31 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:08:31 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:08:31 PM","***","Information"
"2021-05-13 10:08:31 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:08:31 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:08:31 PM","***","Information"
"2021-05-13 10:08:31 PM","Done!","Information"
"2021-05-13 10:20:18 PM","Start!","Information"
"2021-05-13 10:20:29 PM","Exporting individual resources...","Information"
"2021-05-13 10:20:30 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:20:32 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:20:33 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:20:33 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:20:34 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:20:35 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:20:36 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:20:37 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:20:38 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:20:39 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:20:39 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:20:39 PM","***","Information"
"2021-05-13 10:20:39 PM","Done!","Information"
"2021-05-13 10:24:02 PM","Start!","Information"
"2021-05-13 10:24:15 PM","Exporting individual resources...","Information"
"2021-05-13 10:24:15 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:24:16 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:24:17 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:24:18 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:24:19 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:24:20 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:24:21 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:24:23 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:24:23 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:24:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:24 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:24 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:24:24 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:24:24 PM","***","Information"
"2021-05-13 10:24:25 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:25 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:25 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:24:25 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:24:25 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
